
                            < M A T L A B (R) >
                  Copyright 1984-2008 The MathWorks, Inc.
                         Version 7.6.0.324 (R2008a)
                             February 10, 2008

 
  To get started, type one of these: helpwin, helpdesk, or demo.
  For product information, visit www.mathworks.com.
 
  f113 in 5-D, instance 5: FEs=50004, fbest-ftarget=1.0302e-02, elapsed time [h]: 21.23
  f113 in 5-D, instance 6: FEs=50003, fbest-ftarget=1.0477e-01, elapsed time [h]: 21.24
  f113 in 5-D, instance 7: FEs=50003, fbest-ftarget=1.8464e-02, elapsed time [h]: 21.25
  f113 in 5-D, instance 8: FEs=50004, fbest-ftarget=3.4660e-02, elapsed time [h]: 21.26
  f113 in 5-D, instance 9: FEs=50002, fbest-ftarget=1.4596e-01, elapsed time [h]: 21.27
  f113 in 5-D, instance 10: FEs=50004, fbest-ftarget=2.4745e-01, elapsed time [h]: 21.28
  f113 in 5-D, instance 11: FEs=50001, fbest-ftarget=1.2734e-01, elapsed time [h]: 21.29
  f113 in 5-D, instance 12: FEs=50001, fbest-ftarget=1.7985e-01, elapsed time [h]: 21.30
  f113 in 5-D, instance 13: FEs=50001, fbest-ftarget=5.4690e-02, elapsed time [h]: 21.30
  f113 in 5-D, instance 14: FEs=50003, fbest-ftarget=3.4086e-01, elapsed time [h]: 21.31
  f113 in 5-D, instance 15: FEs=12819, fbest-ftarget=-2.6949e-09, elapsed time [h]: 21.32
      date and time: 2010    3   20   17   27   41
  f114 in 5-D, instance 1: FEs=50002, fbest-ftarget=9.2538e+00, elapsed time [h]: 21.33
  f114 in 5-D, instance 2: FEs=50003, fbest-ftarget=9.0333e-01, elapsed time [h]: 21.33
  f114 in 5-D, instance 3: FEs=50003, fbest-ftarget=4.1395e+00, elapsed time [h]: 21.34
  f114 in 5-D, instance 4: FEs=50002, fbest-ftarget=1.0231e+01, elapsed time [h]: 21.35
  f114 in 5-D, instance 5: FEs=50002, fbest-ftarget=3.3761e+00, elapsed time [h]: 21.36
  f114 in 5-D, instance 6: FEs=50001, fbest-ftarget=1.3767e+00, elapsed time [h]: 21.37
  f114 in 5-D, instance 7: FEs=50001, fbest-ftarget=1.6423e+00, elapsed time [h]: 21.38
  f114 in 5-D, instance 8: FEs=50001, fbest-ftarget=6.0463e+00, elapsed time [h]: 21.39
  f114 in 5-D, instance 9: FEs=50003, fbest-ftarget=2.1162e+00, elapsed time [h]: 21.40
  f114 in 5-D, instance 10: FEs=50002, fbest-ftarget=1.5578e+00, elapsed time [h]: 21.41
  f114 in 5-D, instance 11: FEs=50001, fbest-ftarget=1.0799e+00, elapsed time [h]: 21.42
  f114 in 5-D, instance 12: FEs=50003, fbest-ftarget=1.7590e+00, elapsed time [h]: 21.43
  f114 in 5-D, instance 13: FEs=50001, fbest-ftarget=2.0292e+00, elapsed time [h]: 21.44
  f114 in 5-D, instance 14: FEs=50001, fbest-ftarget=3.8954e+00, elapsed time [h]: 21.45
  f114 in 5-D, instance 15: FEs=50002, fbest-ftarget=2.8072e+00, elapsed time [h]: 21.46
      date and time: 2010    3   20   17   36   10
  f115 in 5-D, instance 1: FEs=50001, fbest-ftarget=4.3237e-08, elapsed time [h]: 21.47
  f115 in 5-D, instance 2: FEs=50001, fbest-ftarget=3.7184e-07, elapsed time [h]: 21.48
  f115 in 5-D, instance 3: FEs=50002, fbest-ftarget=1.2261e-02, elapsed time [h]: 21.49
  f115 in 5-D, instance 4: FEs=50001, fbest-ftarget=1.2074e-02, elapsed time [h]: 21.50
  f115 in 5-D, instance 5: FEs=50001, fbest-ftarget=1.4120e-02, elapsed time [h]: 21.50
  f115 in 5-D, instance 6: FEs=50002, fbest-ftarget=7.2356e-03, elapsed time [h]: 21.51
  f115 in 5-D, instance 7: FEs=50001, fbest-ftarget=8.5905e-03, elapsed time [h]: 21.52
  f115 in 5-D, instance 8: FEs=50004, fbest-ftarget=4.2925e-03, elapsed time [h]: 21.53
  f115 in 5-D, instance 9: FEs=50003, fbest-ftarget=7.7433e-08, elapsed time [h]: 21.54
  f115 in 5-D, instance 10: FEs=49281, fbest-ftarget=-3.7662e-09, elapsed time [h]: 21.55
  f115 in 5-D, instance 11: FEs=50001, fbest-ftarget=1.7947e-02, elapsed time [h]: 21.56
  f115 in 5-D, instance 12: FEs=50003, fbest-ftarget=1.7590e-02, elapsed time [h]: 21.57
  f115 in 5-D, instance 13: FEs=50003, fbest-ftarget=1.2145e-02, elapsed time [h]: 21.58
  f115 in 5-D, instance 14: FEs=50001, fbest-ftarget=4.4294e-08, elapsed time [h]: 21.59
  f115 in 5-D, instance 15: FEs=49999, fbest-ftarget=1.1683e-02, elapsed time [h]: 21.60
      date and time: 2010    3   20   17   44   38
  f116 in 5-D, instance 1: FEs=50003, fbest-ftarget=2.0095e+00, elapsed time [h]: 21.61
  f116 in 5-D, instance 2: FEs=50001, fbest-ftarget=3.0922e-01, elapsed time [h]: 21.62
  f116 in 5-D, instance 3: FEs=50002, fbest-ftarget=1.6866e+01, elapsed time [h]: 21.63
  f116 in 5-D, instance 4: FEs=50002, fbest-ftarget=6.8003e+00, elapsed time [h]: 21.64
  f116 in 5-D, instance 5: FEs=50004, fbest-ftarget=2.0552e+01, elapsed time [h]: 21.65
  f116 in 5-D, instance 6: FEs=50002, fbest-ftarget=2.7826e-01, elapsed time [h]: 21.66
  f116 in 5-D, instance 7: FEs=50002, fbest-ftarget=9.3457e-04, elapsed time [h]: 21.67
  f116 in 5-D, instance 8: FEs=50002, fbest-ftarget=6.6128e+00, elapsed time [h]: 21.67
  f116 in 5-D, instance 9: FEs=50001, fbest-ftarget=4.1382e-01, elapsed time [h]: 21.69
  f116 in 5-D, instance 10: FEs=50003, fbest-ftarget=6.3694e+00, elapsed time [h]: 21.69
  f116 in 5-D, instance 11: FEs=50004, fbest-ftarget=5.5646e+00, elapsed time [h]: 21.70
  f116 in 5-D, instance 12: FEs=50003, fbest-ftarget=2.7607e+00, elapsed time [h]: 21.71
  f116 in 5-D, instance 13: FEs=50003, fbest-ftarget=7.3199e-01, elapsed time [h]: 21.72
  f116 in 5-D, instance 14: FEs=50002, fbest-ftarget=2.7700e-01, elapsed time [h]: 21.73
  f116 in 5-D, instance 15: FEs=50002, fbest-ftarget=5.4402e+00, elapsed time [h]: 21.74
      date and time: 2010    3   20   17   53   18
  f117 in 5-D, instance 1: FEs=50003, fbest-ftarget=4.9178e+01, elapsed time [h]: 21.75
  f117 in 5-D, instance 2: FEs=50003, fbest-ftarget=1.9867e+02, elapsed time [h]: 21.76
  f117 in 5-D, instance 3: FEs=50003, fbest-ftarget=5.1071e+01, elapsed time [h]: 21.77
  f117 in 5-D, instance 4: FEs=50002, fbest-ftarget=1.6519e+02, elapsed time [h]: 21.78
  f117 in 5-D, instance 5: FEs=50001, fbest-ftarget=9.0824e+01, elapsed time [h]: 21.79
  f117 in 5-D, instance 6: FEs=50001, fbest-ftarget=1.6725e+02, elapsed time [h]: 21.80
  f117 in 5-D, instance 7: FEs=50003, fbest-ftarget=1.7690e+02, elapsed time [h]: 21.81
  f117 in 5-D, instance 8: FEs=50004, fbest-ftarget=7.3449e+01, elapsed time [h]: 21.82
  f117 in 5-D, instance 9: FEs=50003, fbest-ftarget=1.9541e+02, elapsed time [h]: 21.83
  f117 in 5-D, instance 10: FEs=50003, fbest-ftarget=1.0214e+02, elapsed time [h]: 21.84
  f117 in 5-D, instance 11: FEs=50002, fbest-ftarget=1.6976e+02, elapsed time [h]: 21.85
  f117 in 5-D, instance 12: FEs=50004, fbest-ftarget=1.1189e+02, elapsed time [h]: 21.86
  f117 in 5-D, instance 13: FEs=50002, fbest-ftarget=1.2911e+02, elapsed time [h]: 21.87
  f117 in 5-D, instance 14: FEs=50002, fbest-ftarget=1.1329e+02, elapsed time [h]: 21.88
  f117 in 5-D, instance 15: FEs=50003, fbest-ftarget=1.2515e+02, elapsed time [h]: 21.88
      date and time: 2010    3   20   18    1   49
  f118 in 5-D, instance 1: FEs=1553, fbest-ftarget=-3.4177e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 2: FEs=2580, fbest-ftarget=-2.6531e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 3: FEs=2163, fbest-ftarget=-1.7814e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 4: FEs=2158, fbest-ftarget=-2.3527e-10, elapsed time [h]: 21.89
  f118 in 5-D, instance 5: FEs=2122, fbest-ftarget=-7.8660e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 6: FEs=1960, fbest-ftarget=-8.8740e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 7: FEs=3000, fbest-ftarget=-4.3897e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 8: FEs=1499, fbest-ftarget=-4.2554e-10, elapsed time [h]: 21.89
  f118 in 5-D, instance 9: FEs=1600, fbest-ftarget=-2.8828e-10, elapsed time [h]: 21.89
  f118 in 5-D, instance 10: FEs=2212, fbest-ftarget=-3.2848e-10, elapsed time [h]: 21.89
  f118 in 5-D, instance 11: FEs=2151, fbest-ftarget=-2.0801e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 12: FEs=2383, fbest-ftarget=-4.0725e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 13: FEs=1560, fbest-ftarget=-7.4032e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 14: FEs=1428, fbest-ftarget=-6.1233e-09, elapsed time [h]: 21.89
  f118 in 5-D, instance 15: FEs=1850, fbest-ftarget=-2.1766e-09, elapsed time [h]: 21.89
      date and time: 2010    3   20   18    2   18
  f119 in 5-D, instance 1: FEs=50003, fbest-ftarget=1.8424e-03, elapsed time [h]: 21.90
  f119 in 5-D, instance 2: FEs=50001, fbest-ftarget=6.8170e-03, elapsed time [h]: 21.91
  f119 in 5-D, instance 3: FEs=50001, fbest-ftarget=1.8288e-03, elapsed time [h]: 21.92
  f119 in 5-D, instance 4: FEs=50001, fbest-ftarget=9.8288e-03, elapsed time [h]: 21.93
  f119 in 5-D, instance 5: FEs=50002, fbest-ftarget=3.7706e-03, elapsed time [h]: 21.94
  f119 in 5-D, instance 6: FEs=50003, fbest-ftarget=5.5344e-03, elapsed time [h]: 21.95
  f119 in 5-D, instance 7: FEs=50001, fbest-ftarget=9.3747e-03, elapsed time [h]: 21.95
  f119 in 5-D, instance 8: FEs=50001, fbest-ftarget=1.1690e-03, elapsed time [h]: 21.96
  f119 in 5-D, instance 9: FEs=50001, fbest-ftarget=1.4991e-02, elapsed time [h]: 21.97
  f119 in 5-D, instance 10: FEs=50003, fbest-ftarget=6.3561e-03, elapsed time [h]: 21.98
  f119 in 5-D, instance 11: FEs=50001, fbest-ftarget=1.7597e-03, elapsed time [h]: 21.99
  f119 in 5-D, instance 12: FEs=50004, fbest-ftarget=3.0959e-04, elapsed time [h]: 22.00
  f119 in 5-D, instance 13: FEs=50001, fbest-ftarget=1.2832e-02, elapsed time [h]: 22.01
  f119 in 5-D, instance 14: FEs=50003, fbest-ftarget=2.0435e-03, elapsed time [h]: 22.02
  f119 in 5-D, instance 15: FEs=50002, fbest-ftarget=1.4885e-02, elapsed time [h]: 22.02
      date and time: 2010    3   20   18   10   14
  f120 in 5-D, instance 1: FEs=50003, fbest-ftarget=7.7020e-01, elapsed time [h]: 22.03
  f120 in 5-D, instance 2: FEs=50004, fbest-ftarget=6.2783e-01, elapsed time [h]: 22.04
  f120 in 5-D, instance 3: FEs=50003, fbest-ftarget=7.8813e-01, elapsed time [h]: 22.05
  f120 in 5-D, instance 4: FEs=50002, fbest-ftarget=7.7549e-01, elapsed time [h]: 22.06
  f120 in 5-D, instance 5: FEs=50004, fbest-ftarget=1.9189e-01, elapsed time [h]: 22.07
  f120 in 5-D, instance 6: FEs=50002, fbest-ftarget=7.6166e-01, elapsed time [h]: 22.08
  f120 in 5-D, instance 7: FEs=50003, fbest-ftarget=1.3457e+00, elapsed time [h]: 22.09
  f120 in 5-D, instance 8: FEs=50001, fbest-ftarget=6.9014e-01, elapsed time [h]: 22.09
  f120 in 5-D, instance 9: FEs=50002, fbest-ftarget=1.2779e+00, elapsed time [h]: 22.10
  f120 in 5-D, instance 10: FEs=50002, fbest-ftarget=7.8815e-01, elapsed time [h]: 22.11
  f120 in 5-D, instance 11: FEs=50003, fbest-ftarget=5.4771e-01, elapsed time [h]: 22.12
  f120 in 5-D, instance 12: FEs=50002, fbest-ftarget=4.6386e-01, elapsed time [h]: 22.13
  f120 in 5-D, instance 13: FEs=50001, fbest-ftarget=4.5606e-01, elapsed time [h]: 22.14
  f120 in 5-D, instance 14: FEs=50001, fbest-ftarget=5.0690e-01, elapsed time [h]: 22.15
  f120 in 5-D, instance 15: FEs=50003, fbest-ftarget=5.0040e-01, elapsed time [h]: 22.16
      date and time: 2010    3   20   18   18    7
  f121 in 5-D, instance 1: FEs=3212, fbest-ftarget=-3.6202e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 2: FEs=4037, fbest-ftarget=-5.0892e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 3: FEs=3541, fbest-ftarget=-1.1899e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 4: FEs=3976, fbest-ftarget=-6.2187e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 5: FEs=4396, fbest-ftarget=-8.8534e-12, elapsed time [h]: 22.16
  f121 in 5-D, instance 6: FEs=4382, fbest-ftarget=-2.4556e-11, elapsed time [h]: 22.16
  f121 in 5-D, instance 7: FEs=4028, fbest-ftarget=-8.8443e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 8: FEs=5073, fbest-ftarget=-1.0254e-10, elapsed time [h]: 22.16
  f121 in 5-D, instance 9: FEs=4294, fbest-ftarget=-1.0297e-09, elapsed time [h]: 22.16
  f121 in 5-D, instance 10: FEs=3861, fbest-ftarget=-2.6319e-10, elapsed time [h]: 22.17
  f121 in 5-D, instance 11: FEs=5236, fbest-ftarget=-1.6072e-10, elapsed time [h]: 22.17
  f121 in 5-D, instance 12: FEs=4139, fbest-ftarget=-8.9742e-12, elapsed time [h]: 22.17
  f121 in 5-D, instance 13: FEs=4913, fbest-ftarget=-3.2408e-11, elapsed time [h]: 22.17
  f121 in 5-D, instance 14: FEs=7754, fbest-ftarget=-1.6769e-11, elapsed time [h]: 22.17
  f121 in 5-D, instance 15: FEs=3194, fbest-ftarget=-1.1193e-09, elapsed time [h]: 22.17
      date and time: 2010    3   20   18   18   58
  f122 in 5-D, instance 1: FEs=50002, fbest-ftarget=1.7597e-01, elapsed time [h]: 22.18
  f122 in 5-D, instance 2: FEs=50002, fbest-ftarget=4.3370e-01, elapsed time [h]: 22.19
  f122 in 5-D, instance 3: FEs=50002, fbest-ftarget=4.1001e-01, elapsed time [h]: 22.20
  f122 in 5-D, instance 4: FEs=50001, fbest-ftarget=4.4183e-01, elapsed time [h]: 22.21
  f122 in 5-D, instance 5: FEs=50001, fbest-ftarget=1.8735e-01, elapsed time [h]: 22.22
  f122 in 5-D, instance 6: FEs=50003, fbest-ftarget=4.0133e-01, elapsed time [h]: 22.23
  f122 in 5-D, instance 7: FEs=50001, fbest-ftarget=2.5317e-01, elapsed time [h]: 22.24
  f122 in 5-D, instance 8: FEs=50002, fbest-ftarget=1.7974e-01, elapsed time [h]: 22.24
  f122 in 5-D, instance 9: FEs=50002, fbest-ftarget=3.3353e-01, elapsed time [h]: 22.25
  f122 in 5-D, instance 10: FEs=50004, fbest-ftarget=3.5082e-01, elapsed time [h]: 22.26
  f122 in 5-D, instance 11: FEs=50004, fbest-ftarget=3.8182e-01, elapsed time [h]: 22.27
  f122 in 5-D, instance 12: FEs=50003, fbest-ftarget=2.4817e-01, elapsed time [h]: 22.28
  f122 in 5-D, instance 13: FEs=50001, fbest-ftarget=1.9815e-01, elapsed time [h]: 22.29
  f122 in 5-D, instance 14: FEs=50002, fbest-ftarget=3.4655e-01, elapsed time [h]: 22.30
  f122 in 5-D, instance 15: FEs=50003, fbest-ftarget=6.0443e-01, elapsed time [h]: 22.31
      date and time: 2010    3   20   18   27   32
  f123 in 5-D, instance 1: FEs=50001, fbest-ftarget=1.8089e+00, elapsed time [h]: 22.32
  f123 in 5-D, instance 2: FEs=50001, fbest-ftarget=2.6333e+00, elapsed time [h]: 22.33
  f123 in 5-D, instance 3: FEs=50003, fbest-ftarget=1.8662e+00, elapsed time [h]: 22.34
  f123 in 5-D, instance 4: FEs=50001, fbest-ftarget=1.7147e+00, elapsed time [h]: 22.35
  f123 in 5-D, instance 5: FEs=50002, fbest-ftarget=8.0097e-01, elapsed time [h]: 22.36
  f123 in 5-D, instance 6: FEs=50004, fbest-ftarget=1.6140e+00, elapsed time [h]: 22.37
  f123 in 5-D, instance 7: FEs=50001, fbest-ftarget=1.6533e+00, elapsed time [h]: 22.38
  f123 in 5-D, instance 8: FEs=50001, fbest-ftarget=1.5859e+00, elapsed time [h]: 22.39
  f123 in 5-D, instance 9: FEs=50002, fbest-ftarget=1.8083e+00, elapsed time [h]: 22.40
  f123 in 5-D, instance 10: FEs=50002, fbest-ftarget=1.9316e+00, elapsed time [h]: 22.41
  f123 in 5-D, instance 11: FEs=50003, fbest-ftarget=1.8195e+00, elapsed time [h]: 22.42
  f123 in 5-D, instance 12: FEs=50004, fbest-ftarget=1.8878e+00, elapsed time [h]: 22.43
  f123 in 5-D, instance 13: FEs=50003, fbest-ftarget=2.2434e+00, elapsed time [h]: 22.44
  f123 in 5-D, instance 14: FEs=49999, fbest-ftarget=2.0733e+00, elapsed time [h]: 22.45
  f123 in 5-D, instance 15: FEs=50001, fbest-ftarget=2.3154e+00, elapsed time [h]: 22.46
      date and time: 2010    3   20   18   36   20
  f124 in 5-D, instance 1: FEs=50002, fbest-ftarget=7.7543e-02, elapsed time [h]: 22.47
  f124 in 5-D, instance 2: FEs=50004, fbest-ftarget=1.1270e-01, elapsed time [h]: 22.48
  f124 in 5-D, instance 3: FEs=50002, fbest-ftarget=8.2563e-02, elapsed time [h]: 22.49
  f124 in 5-D, instance 4: FEs=50001, fbest-ftarget=5.1202e-02, elapsed time [h]: 22.50
  f124 in 5-D, instance 5: FEs=50001, fbest-ftarget=6.4359e-02, elapsed time [h]: 22.51
  f124 in 5-D, instance 6: FEs=50003, fbest-ftarget=5.0125e-02, elapsed time [h]: 22.52
  f124 in 5-D, instance 7: FEs=50002, fbest-ftarget=1.8804e-02, elapsed time [h]: 22.53
  f124 in 5-D, instance 8: FEs=50004, fbest-ftarget=4.5755e-02, elapsed time [h]: 22.54
  f124 in 5-D, instance 9: FEs=50004, fbest-ftarget=4.1164e-02, elapsed time [h]: 22.55
  f124 in 5-D, instance 10: FEs=50001, fbest-ftarget=1.4115e-02, elapsed time [h]: 22.57
  f124 in 5-D, instance 11: FEs=50001, fbest-ftarget=2.2615e-02, elapsed time [h]: 22.58
  f124 in 5-D, instance 12: FEs=50001, fbest-ftarget=2.0517e-02, elapsed time [h]: 22.59
  f124 in 5-D, instance 13: FEs=50001, fbest-ftarget=2.3847e-02, elapsed time [h]: 22.60
  f124 in 5-D, instance 14: FEs=50003, fbest-ftarget=9.8800e-03, elapsed time [h]: 22.61
  f124 in 5-D, instance 15: FEs=50003, fbest-ftarget=1.2598e-01, elapsed time [h]: 22.62
      date and time: 2010    3   20   18   45   40
  f125 in 5-D, instance 1: FEs=50003, fbest-ftarget=8.5534e-02, elapsed time [h]: 22.62
  f125 in 5-D, instance 2: FEs=50004, fbest-ftarget=9.3790e-02, elapsed time [h]: 22.63
  f125 in 5-D, instance 3: FEs=50003, fbest-ftarget=6.6226e-02, elapsed time [h]: 22.64
  f125 in 5-D, instance 4: FEs=50002, fbest-ftarget=6.4620e-02, elapsed time [h]: 22.65
  f125 in 5-D, instance 5: FEs=50002, fbest-ftarget=3.8635e-02, elapsed time [h]: 22.66
  f125 in 5-D, instance 6: FEs=50001, fbest-ftarget=2.7090e-02, elapsed time [h]: 22.67
  f125 in 5-D, instance 7: FEs=50003, fbest-ftarget=7.6981e-02, elapsed time [h]: 22.68
  f125 in 5-D, instance 8: FEs=50001, fbest-ftarget=3.8511e-02, elapsed time [h]: 22.69
  f125 in 5-D, instance 9: FEs=50001, fbest-ftarget=4.2238e-02, elapsed time [h]: 22.70
  f125 in 5-D, instance 10: FEs=50004, fbest-ftarget=2.9449e-02, elapsed time [h]: 22.70
  f125 in 5-D, instance 11: FEs=50003, fbest-ftarget=4.7469e-02, elapsed time [h]: 22.71
  f125 in 5-D, instance 12: FEs=50002, fbest-ftarget=8.6923e-02, elapsed time [h]: 22.72
  f125 in 5-D, instance 13: FEs=50003, fbest-ftarget=4.1646e-02, elapsed time [h]: 22.73
  f125 in 5-D, instance 14: FEs=50002, fbest-ftarget=5.3818e-02, elapsed time [h]: 22.74
  f125 in 5-D, instance 15: FEs=50002, fbest-ftarget=1.0663e-01, elapsed time [h]: 22.75
      date and time: 2010    3   20   18   53   37
  f126 in 5-D, instance 1: FEs=50001, fbest-ftarget=1.2713e-01, elapsed time [h]: 22.76
  f126 in 5-D, instance 2: FEs=50004, fbest-ftarget=9.8828e-02, elapsed time [h]: 22.77
  f126 in 5-D, instance 3: FEs=50003, fbest-ftarget=8.3979e-02, elapsed time [h]: 22.78
  f126 in 5-D, instance 4: FEs=50004, fbest-ftarget=8.4304e-02, elapsed time [h]: 22.78
  f126 in 5-D, instance 5: FEs=50002, fbest-ftarget=1.0382e-01, elapsed time [h]: 22.79
  f126 in 5-D, instance 6: FEs=50002, fbest-ftarget=1.2385e-01, elapsed time [h]: 22.80
  f126 in 5-D, instance 7: FEs=50002, fbest-ftarget=9.8067e-02, elapsed time [h]: 22.81
  f126 in 5-D, instance 8: FEs=50004, fbest-ftarget=1.4192e-01, elapsed time [h]: 22.82
  f126 in 5-D, instance 9: FEs=50004, fbest-ftarget=1.3587e-01, elapsed time [h]: 22.83
  f126 in 5-D, instance 10: FEs=50002, fbest-ftarget=6.8004e-02, elapsed time [h]: 22.84
  f126 in 5-D, instance 11: FEs=50003, fbest-ftarget=1.5929e-01, elapsed time [h]: 22.85
  f126 in 5-D, instance 12: FEs=50001, fbest-ftarget=1.2561e-01, elapsed time [h]: 22.86
  f126 in 5-D, instance 13: FEs=50004, fbest-ftarget=1.0763e-01, elapsed time [h]: 22.87
  f126 in 5-D, instance 14: FEs=50001, fbest-ftarget=1.2666e-01, elapsed time [h]: 22.88
  f126 in 5-D, instance 15: FEs=50004, fbest-ftarget=2.1337e-01, elapsed time [h]: 22.89
      date and time: 2010    3   20   19    1   56
  f127 in 5-D, instance 1: FEs=50001, fbest-ftarget=1.2285e-01, elapsed time [h]: 22.90
  f127 in 5-D, instance 2: FEs=50001, fbest-ftarget=8.8666e-02, elapsed time [h]: 22.91
  f127 in 5-D, instance 3: FEs=50002, fbest-ftarget=7.7362e-02, elapsed time [h]: 22.92
  f127 in 5-D, instance 4: FEs=50001, fbest-ftarget=3.0630e-02, elapsed time [h]: 22.93
  f127 in 5-D, instance 5: FEs=50001, fbest-ftarget=1.6493e-02, elapsed time [h]: 22.93
  f127 in 5-D, instance 6: FEs=50001, fbest-ftarget=2.3721e-02, elapsed time [h]: 22.94
  f127 in 5-D, instance 7: FEs=50001, fbest-ftarget=2.5171e-02, elapsed time [h]: 22.95
  f127 in 5-D, instance 8: FEs=50001, fbest-ftarget=8.9634e-02, elapsed time [h]: 22.96
  f127 in 5-D, instance 9: FEs=50004, fbest-ftarget=6.2047e-02, elapsed time [h]: 22.98
  f127 in 5-D, instance 10: FEs=50004, fbest-ftarget=3.2594e-02, elapsed time [h]: 22.98
  f127 in 5-D, instance 11: FEs=50001, fbest-ftarget=4.7978e-02, elapsed time [h]: 22.99
  f127 in 5-D, instance 12: FEs=50003, fbest-ftarget=3.1416e-02, elapsed time [h]: 23.00
  f127 in 5-D, instance 13: FEs=50001, fbest-ftarget=5.2630e-02, elapsed time [h]: 23.01
  f127 in 5-D, instance 14: FEs=50001, fbest-ftarget=4.2216e-02, elapsed time [h]: 23.02
  f127 in 5-D, instance 15: FEs=50001, fbest-ftarget=3.4165e-02, elapsed time [h]: 23.03
      date and time: 2010    3   20   19   10   48
  f128 in 5-D, instance 1: FEs=26833, fbest-ftarget=-5.1443e-09, elapsed time [h]: 23.04
  f128 in 5-D, instance 2: FEs=50001, fbest-ftarget=1.3827e-02, elapsed time [h]: 23.05
  f128 in 5-D, instance 3: FEs=50001, fbest-ftarget=7.3647e-03, elapsed time [h]: 23.06
  f128 in 5-D, instance 4: FEs=50001, fbest-ftarget=1.7884e-06, elapsed time [h]: 23.07
  f128 in 5-D, instance 5: FEs=37186, fbest-ftarget=-9.2019e-09, elapsed time [h]: 23.08
  f128 in 5-D, instance 6: FEs=28203, fbest-ftarget=-4.4156e-09, elapsed time [h]: 23.09
  f128 in 5-D, instance 7: FEs=44365, fbest-ftarget=-5.5840e-09, elapsed time [h]: 23.10
  f128 in 5-D, instance 8: FEs=996, fbest-ftarget=-4.7487e-10, elapsed time [h]: 23.10
  f128 in 5-D, instance 9: FEs=25848, fbest-ftarget=-2.1901e-09, elapsed time [h]: 23.10
  f128 in 5-D, instance 10: FEs=19777, fbest-ftarget=-5.3449e-09, elapsed time [h]: 23.11
  f128 in 5-D, instance 11: FEs=27777, fbest-ftarget=-8.5726e-09, elapsed time [h]: 23.11
  f128 in 5-D, instance 12: FEs=43480, fbest-ftarget=-7.0912e-09, elapsed time [h]: 23.12
  f128 in 5-D, instance 13: FEs=23037, fbest-ftarget=-2.7496e-10, elapsed time [h]: 23.13
  f128 in 5-D, instance 14: FEs=33479, fbest-ftarget=-6.6208e-09, elapsed time [h]: 23.13
  f128 in 5-D, instance 15: FEs=45697, fbest-ftarget=-1.0536e-09, elapsed time [h]: 23.14
      date and time: 2010    3   20   19   17   14
  f129 in 5-D, instance 1: FEs=50001, fbest-ftarget=2.8977e+00, elapsed time [h]: 23.15
  f129 in 5-D, instance 2: FEs=50001, fbest-ftarget=3.8712e-01, elapsed time [h]: 23.16
  f129 in 5-D, instance 3: FEs=50003, fbest-ftarget=2.0116e+00, elapsed time [h]: 23.17
  f129 in 5-D, instance 4: FEs=50004, fbest-ftarget=2.2618e+00, elapsed time [h]: 23.19
  f129 in 5-D, instance 5: FEs=50003, fbest-ftarget=4.0034e-01, elapsed time [h]: 23.20
  f129 in 5-D, instance 6: FEs=50001, fbest-ftarget=2.0360e-01, elapsed time [h]: 23.21
  f129 in 5-D, instance 7: FEs=50003, fbest-ftarget=1.1155e+00, elapsed time [h]: 23.22
  f129 in 5-D, instance 8: FEs=50003, fbest-ftarget=2.0144e+00, elapsed time [h]: 23.23
  f129 in 5-D, instance 9: FEs=50003, fbest-ftarget=1.9096e+00, elapsed time [h]: 23.24
  f129 in 5-D, instance 10: FEs=50004, fbest-ftarget=1.3471e+00, elapsed time [h]: 23.25
  f129 in 5-D, instance 11: FEs=50001, fbest-ftarget=2.0900e+00, elapsed time [h]: 23.26
  f129 in 5-D, instance 12: FEs=50004, fbest-ftarget=2.4377e+00, elapsed time [h]: 23.27
  f129 in 5-D, instance 13: FEs=50002, fbest-ftarget=5.9307e-01, elapsed time [h]: 23.28
  f129 in 5-D, instance 14: FEs=50002, fbest-ftarget=1.2928e+00, elapsed time [h]: 23.29
  f129 in 5-D, instance 15: FEs=50002, fbest-ftarget=2.4849e+00, elapsed time [h]: 23.30
      date and time: 2010    3   20   19   26   55
  f130 in 5-D, instance 1: FEs=2356, fbest-ftarget=-1.8883e-09, elapsed time [h]: 23.30
  f130 in 5-D, instance 2: FEs=2183, fbest-ftarget=-1.8732e-09, elapsed time [h]: 23.30
  f130 in 5-D, instance 3: FEs=6481, fbest-ftarget=-5.0352e-09, elapsed time [h]: 23.31
