% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2785 +1.534688624e+01 +1.534688624e+01 +4.098268862e+02 +4.098268862e+02 -4.1764e+00 -6.7980e+00
4170 +9.655056505e+00 +9.655056505e+00 +4.041350565e+02 +4.041350565e+02 -5.2315e+00 -5.6971e+00
5551 +6.184444997e+00 +6.184444997e+00 +4.006644450e+02 +4.006644450e+02 -4.5560e+00 -5.2887e+00
5949 +3.726934439e+00 +3.726934439e+00 +3.982069344e+02 +3.982069344e+02 -4.7307e+00 -4.6323e+00
6168 +2.507128246e+00 +2.507128246e+00 +3.969871282e+02 +3.969871282e+02 -4.5619e+00 -4.3281e+00
6540 +1.469877943e+00 +1.469877943e+00 +3.959498779e+02 +3.959498779e+02 -4.5146e+00 -3.9345e+00
7144 +8.673761419e-01 +8.673761419e-01 +3.953473761e+02 +3.953473761e+02 -4.4688e+00 -3.6266e+00
7146 +6.166119425e-01 +6.166119425e-01 +3.950966119e+02 +3.950966119e+02 -4.4721e+00 -3.4266e+00
7354 +3.731164457e-01 +3.731164457e-01 +3.948531164e+02 +3.948531164e+02 -4.3990e+00 -3.2404e+00
7356 +2.096209488e-01 +2.096209488e-01 +3.946896209e+02 +3.946896209e+02 -4.3259e+00 -3.0543e+00
7357 +1.578732004e-01 +1.578732004e-01 +3.946378732e+02 +3.946378732e+02 -4.2894e+00 -2.9612e+00
7708 +7.288339861e-02 +7.288339861e-02 +3.945528834e+02 +3.945528834e+02 -4.1554e+00 -2.8077e+00
7709 +4.035610458e-02 +4.035610458e-02 +3.945203561e+02 +3.945203561e+02 -4.0616e+00 -2.7732e+00
7710 +2.782881055e-02 +2.782881055e-02 +3.945078288e+02 +3.945078288e+02 -3.9677e+00 -2.7387e+00
8529 +2.357316630e-02 +2.357316630e-02 +3.945035732e+02 +3.945035732e+02 -3.8512e+00 -2.7443e+00
8530 +3.336593561e-03 +3.336593561e-03 +3.944833366e+02 +3.944833366e+02 -3.8649e+00 -2.8434e+00
12989 +1.247934090e-03 +1.247934090e-03 +3.944812479e+02 +3.944812479e+02 -3.8763e+00 -2.9180e+00
13658 +5.076609349e-04 +5.076609349e-04 +3.944805077e+02 +3.944805077e+02 -3.9206e+00 -2.8940e+00
16427 +2.648998444e-04 +2.648998444e-04 +3.944802649e+02 +3.944802649e+02 -3.8948e+00 -2.9063e+00
19785 +1.083743148e-04 +1.083743148e-04 +3.944801084e+02 +3.944801084e+02 -3.9045e+00 -2.8820e+00
22396 +3.600863727e-05 +3.600863727e-05 +3.944800360e+02 +3.944800360e+02 -3.8924e+00 -2.8898e+00
